,veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
405,0.99,0.0273785079,0,0,0.0,SEDAN,3,F,B,5
406,0.93,0.8514715948,0,0,0.0,SEDAN,4,F,B,4
407,2.76,0.720054757,0,0,0.0,STNWG,1,F,D,3
408,1.62,0.925393566,0,0,0.0,SEDAN,3,M,A,5
409,3.22,0.3093771389,0,0,0.0,HDTOP,2,F,F,2
410,2.41,0.7501711157,1,1,12879.659973,HBACK,1,F,B,3
411,1.11,0.2245037645,0,0,0.0,UTE,4,M,C,2
412,0.66,0.8514715948,0,0,0.0,HBACK,4,F,A,2
413,3.69,0.7501711157,0,0,0.0,TRUCK,2,M,C,1
414,0.93,0.2546201232,0,0,0.0,TRUCK,4,F,B,5
415,1.67,0.3011635866,0,0,0.0,HBACK,2,F,A,6
416,1.86,0.2217659138,0,0,0.0,SEDAN,1,M,C,1
417,3.47,0.2464065708,1,1,937.27999878,SEDAN,1,M,B,3
418,1.53,0.2792607803,0,0,0.0,UTE,3,M,C,2
419,1.39,0.8295687885,0,0,0.0,HBACK,1,F,A,4
420,1.26,0.3093771389,0,0,0.0,HBACK,2,M,B,4
421,2.82,0.8295687885,0,0,0.0,STNWG,1,M,A,5
422,1.79,0.3148528405,0,0,0.0,SEDAN,2,M,D,4
423,1.2,0.2245037645,0,0,0.0,HBACK,1,F,C,3
424,3.14,0.8514715948,1,2,19142.132675,TRUCK,3,M,C,1
425,0.68,0.3093771389,0,0,0.0,HBACK,3,F,D,3
426,1.17,0.6461327858,0,0,0.0,HBACK,2,M,C,3
427,1.71,0.3586584531,0,0,0.0,SEDAN,2,F,A,3
428,1.12,0.3093771389,0,0,0.0,HBACK,3,F,C,2
429,0.39,0.2245037645,0,0,0.0,HBACK,4,M,B,3
430,1.64,0.6899383984,0,0,0.0,STNWG,3,F,C,4
431,1.349,0.5475701574,0,0,0.0,HBACK,1,F,C,3
432,1.81,0.720054757,0,0,0.0,HBACK,4,M,C,2
433,0.55,0.1013004791,0,0,0.0,HBACK,4,F,A,1
434,1.0,0.2245037645,0,0,0.0,HBACK,3,F,B,2
435,1.18,0.0739219713,0,0,0.0,SEDAN,3,M,B,6
436,2.0,0.1724845996,0,0,0.0,SEDAN,2,F,C,4
437,1.428,0.5256673511,0,0,0.0,HBACK,1,F,C,4
438,2.87,0.2245037645,0,0,0.0,STNWG,2,F,A,3
439,1.16,0.8624229979,0,0,0.0,SEDAN,3,M,A,6
440,0.92,0.0273785079,0,0,0.0,SEDAN,3,M,C,4
441,1.38,0.9034907598,0,0,0.0,HBACK,2,F,C,3
442,1.64,0.3093771389,0,0,0.0,STNWG,4,M,A,2
443,2.3,0.6981519507,0,0,0.0,STNWG,3,M,B,5
444,1.74,0.2162902122,0,0,0.0,SEDAN,2,F,C,4
445,1.37,0.8459958932,0,0,0.0,HBACK,1,F,C,1
446,1.3,0.9034907598,0,0,0.0,HDTOP,4,F,B,1
447,2.85,0.5256673511,0,0,0.0,UTE,2,M,A,1
448,1.61,0.2792607803,0,0,0.0,HBACK,2,F,F,1
449,2.234,0.8514715948,0,0,0.0,SEDAN,1,F,D,6
450,1.39,0.9117043121,0,0,0.0,HBACK,3,M,B,5
451,0.43,0.0930869268,0,0,0.0,HBACK,4,F,A,6
452,1.24,0.1779603012,0,0,0.0,SEDAN,3,F,D,5
453,2.47,0.372347707,0,0,0.0,SEDAN,1,F,A,5
454,1.6,0.9089664613,0,0,0.0,SEDAN,2,F,B,5
455,2.15,0.9089664613,0,0,0.0,UTE,3,M,D,6
456,1.98,0.9117043121,1,1,2659.3699951,STNWG,4,M,C,6
457,0.48,0.9089664613,0,0,0.0,SEDAN,4,F,C,2
458,3.3,0.9062286105,1,1,2349.3499985,STNWG,2,M,A,5
459,1.49,0.9089664613,0,0,0.0,SEDAN,3,M,E,6
460,1.55,0.6598220397,0,0,0.0,HDTOP,4,M,C,6
461,6.18,0.0273785079,0,0,0.0,CONVT,4,M,A,4
462,0.62,0.9089664613,1,1,367.72999954,STNWG,4,M,C,6
463,1.3,0.2245037645,0,0,0.0,HBACK,2,F,A,2
464,1.77,0.0876112252,0,0,0.0,HBACK,3,M,B,6
465,6.56,0.9089664613,0,0,0.0,STNWG,1,F,E,5
466,1.85,0.9062286105,0,0,0.0,SEDAN,2,M,B,5
467,1.05,0.9062286105,0,0,0.0,HBACK,2,F,E,6
468,0.91,0.9117043121,0,0,0.0,SEDAN,4,F,F,5
469,1.51,0.9117043121,0,0,0.0,STNWG,4,M,B,4
470,1.46,0.2217659138,0,0,0.0,HBACK,1,F,A,1
471,5.08,0.0848733744,0,0,0.0,HDTOP,1,M,E,4
472,4.09,0.9062286105,0,0,0.0,STNWG,2,M,B,4
473,0.44,0.0930869268,0,0,0.0,SEDAN,4,M,D,5
474,4.11,0.8952772074,0,0,0.0,STNWG,3,F,C,3
475,3.1,0.9993155373,0,0,0.0,STNWG,3,M,D,4
476,2.16,0.9062286105,0,0,0.0,SEDAN,1,F,A,4
477,1.7,0.4818617385,0,0,0.0,SEDAN,2,F,F,6
478,0.6,0.0930869268,0,0,0.0,SEDAN,4,F,A,6
479,0.86,0.9062286105,0,0,0.0,SEDAN,4,M,E,4
480,2.54,0.9089664613,0,0,0.0,STNWG,3,M,B,4
481,2.2,0.9117043121,0,0,0.0,SEDAN,2,M,D,6
482,0.78,0.2792607803,0,0,0.0,HBACK,4,F,C,4
483,1.63,0.8898015058,0,0,0.0,STNWG,4,M,C,4
484,3.0,0.0027378508,0,0,0.0,HDTOP,1,M,B,1
485,0.89,0.0958247775,0,0,0.0,SEDAN,4,F,E,2
486,0.9,0.9117043121,0,0,0.0,HBACK,4,M,A,5
487,3.96,0.2245037645,0,0,0.0,STNWG,2,M,E,2
488,0.95,0.0273785079,0,0,0.0,SEDAN,3,F,A,2
489,1.74,0.9062286105,0,0,0.0,HBACK,2,F,B,3
490,1.89,0.9117043121,0,0,0.0,UTE,3,M,E,5
491,1.51,0.9993155373,0,0,0.0,HBACK,3,F,C,4
492,1.64,0.8925393566,0,0,0.0,SEDAN,2,M,B,6
493,1.74,0.9062286105,0,0,0.0,SEDAN,2,F,A,6
494,0.54,0.9117043121,0,0,0.0,SEDAN,4,F,D,6
495,1.2,0.9117043121,0,0,0.0,SEDAN,3,F,A,4
496,1.29,0.9089664613,0,0,0.0,SEDAN,3,M,D,6
497,1.92,0.9062286105,0,0,0.0,HDTOP,4,M,A,1
498,4.18,0.848733744,0,0,0.0,STNWG,2,F,A,5
499,1.74,0.0930869268,0,0,0.0,HBACK,2,M,A,4
500,0.39,0.9089664613,0,0,0.0,HBACK,4,F,C,5
501,1.89,0.9089664613,0,0,0.0,PANVN,2,M,C,5
502,0.37,0.848733744,0,0,0.0,HBACK,4,F,B,5
503,1.6835,0.5749486653,0,0,0.0,HBACK,1,M,E,1
504,1.6,0.9117043121,0,0,0.0,SEDAN,3,F,A,4
505,4.09,0.9117043121,0,0,0.0,STNWG,2,F,F,3
506,0.84,0.9062286105,0,0,0.0,SEDAN,3,M,A,3
507,1.39,0.6078028747,0,0,0.0,STNWG,4,F,D,4
508,1.03,0.9089664613,0,0,0.0,HBACK,4,F,B,4
509,1.29,0.0876112252,0,0,0.0,SEDAN,3,F,A,2
510,0.62,0.9089664613,0,0,0.0,STNWG,4,M,B,3
511,0.99,0.9993155373,0,0,0.0,TRUCK,4,M,C,5
512,1.76,0.5420944559,0,0,0.0,SEDAN,2,F,C,6
513,2.91,0.6598220397,0,0,0.0,STNWG,1,M,B,5
514,0.84,0.2245037645,0,0,0.0,SEDAN,3,F,C,3
515,4.3,0.3422313484,0,0,0.0,STNWG,3,M,A,4
516,1.24,0.9089664613,0,0,0.0,HBACK,3,F,B,3
517,0.41,0.9089664613,0,0,0.0,SEDAN,4,M,B,3
518,1.37,0.0985626283,0,0,0.0,HBACK,1,F,A,3
519,1.57,0.1177275838,0,0,0.0,HBACK,2,F,C,4
520,1.71,0.4544832307,0,0,0.0,STNWG,3,M,D,6
521,1.28,0.9117043121,0,0,0.0,STNWG,3,F,C,4
522,0.89,0.720054757,0,0,0.0,SEDAN,3,F,D,5
523,2.44,0.9993155373,0,0,0.0,SEDAN,1,M,A,4
524,1.45,0.3367556468,0,0,0.0,SEDAN,3,F,B,5
525,0.39,0.9117043121,0,0,0.0,SEDAN,4,M,E,5
526,1.07,0.0958247775,0,0,0.0,HBACK,3,M,A,1
527,2.389,0.0410677618,0,0,0.0,HBACK,1,M,B,3
528,0.8,0.9089664613,0,0,0.0,PANVN,4,F,B,4
529,0.78,0.3039014374,0,0,0.0,STNWG,4,F,A,4
530,0.6,0.0684462697,0,0,0.0,HBACK,4,M,B,4
531,0.6,0.0930869268,0,0,0.0,SEDAN,4,M,A,6
532,1.67,0.9089664613,0,0,0.0,STNWG,4,M,B,5
533,1.9,0.0876112252,0,0,0.0,STNWG,2,M,C,5
534,2.33,0.643394935,0,0,0.0,SEDAN,1,F,A,3
535,1.43,0.9062286105,0,0,0.0,SEDAN,3,F,B,5
536,0.41,0.9062286105,0,0,0.0,HBACK,4,F,B,2
537,1.3,0.1724845996,0,0,0.0,HBACK,2,F,C,5
538,4.09,0.8076659822,0,0,0.0,UTE,1,F,C,5
539,0.82,0.9117043121,0,0,0.0,HBACK,3,M,C,4
540,1.51,0.9117043121,0,0,0.0,HBACK,3,M,D,3
541,0.8,0.1697467488,0,0,0.0,HBACK,3,M,C,3
542,2.51,0.4654346338,0,0,0.0,HBACK,1,M,C,4
543,1.57,0.9117043121,0,0,0.0,HBACK,2,F,A,4
544,0.57,0.9089664613,0,0,0.0,PANVN,4,F,C,1
545,0.51,0.9062286105,0,0,0.0,HBACK,4,M,B,6
546,0.73,0.4572210814,0,0,0.0,SEDAN,4,F,B,2
547,0.72,0.5256673511,0,0,0.0,HBACK,3,F,A,3
548,0.39,0.9062286105,0,0,0.0,SEDAN,4,M,B,6
549,3.4,0.5256673511,0,0,0.0,STNWG,2,M,C,3
550,0.92,0.7529089665,0,0,0.0,SEDAN,4,F,E,5
551,2.234,0.5256673511,0,0,0.0,SEDAN,1,F,C,1
552,1.67,0.2245037645,0,0,0.0,HDTOP,4,M,F,3
553,2.94,0.1943874059,0,0,0.0,SEDAN,1,M,B,4
554,0.41,0.9062286105,0,0,0.0,STNWG,4,M,B,3
555,1.85,0.9062286105,0,0,0.0,SEDAN,2,M,B,6
556,0.71,0.2354551677,0,0,0.0,HBACK,4,F,D,2
557,0.82,0.9117043121,0,0,0.0,HBACK,4,F,A,3
558,3.14,0.9117043121,0,0,0.0,STNWG,3,M,A,4
559,2.05,0.9117043121,0,0,0.0,STNWG,3,F,B,4
560,1.54,0.9117043121,0,0,0.0,SEDAN,2,F,C,1
561,2.39,0.9089664613,0,0,0.0,STNWG,3,F,C,3
562,0.99,0.9062286105,0,0,0.0,SEDAN,3,F,E,5
563,1.06,0.9062286105,0,0,0.0,HBACK,3,F,A,4
564,2.77,0.7857631759,0,0,0.0,STNWG,3,F,C,5
565,2.64,0.5256673511,1,1,462.69999886,UTE,2,F,C,1
566,1.29,0.9062286105,0,0,0.0,SEDAN,3,M,D,5
567,2.01,0.9062286105,0,0,0.0,SEDAN,2,F,D,3
568,1.48,0.9062286105,0,0,0.0,SEDAN,2,F,E,6
569,1.51,0.1040383299,0,0,0.0,STNWG,4,F,B,4
570,1.06,0.9062286105,0,0,0.0,STNWG,3,M,B,3
571,7.199,0.9993155373,1,1,782.3599987,STNWG,1,F,C,1
572,1.03,0.9117043121,0,0,0.0,HBACK,4,F,C,4
573,0.31,0.3422313484,0,0,0.0,HBACK,4,F,C,5
574,2.81,0.9089664613,0,0,0.0,STNWG,2,F,A,4
575,1.3,0.9089664613,0,0,0.0,SEDAN,3,M,C,3
576,4.31,0.7446954141,0,0,0.0,STNWG,2,F,F,2
577,1.96,0.9089664613,0,0,0.0,SEDAN,2,F,B,3
578,0.73,0.1232032854,0,0,0.0,SEDAN,4,F,E,4
579,1.73,0.9993155373,0,0,0.0,HBACK,1,F,C,5
580,1.36,0.9062286105,0,0,0.0,SEDAN,3,M,B,3
581,1.87,0.9993155373,0,0,0.0,SEDAN,2,F,A,4
582,1.65,0.0876112252,1,1,353.76999998,STNWG,4,M,C,5
583,1.43,0.2464065708,0,0,0.0,UTE,3,M,A,2
584,6.51,0.2464065708,0,0,0.0,STNWG,1,M,A,3
585,0.51,0.9117043121,1,1,2494.5999985,HBACK,4,F,B,6
586,0.5,0.9062286105,0,0,0.0,HBACK,4,M,A,6
587,1.02,0.9117043121,0,0,0.0,HBACK,3,F,B,5
588,0.58,0.9117043121,0,0,0.0,SEDAN,4,M,C,4
589,2.29,0.0684462697,0,0,0.0,SEDAN,1,M,C,4
590,2.32,0.1478439425,0,0,0.0,STNWG,3,M,C,6
591,0.69,0.1478439425,0,0,0.0,PANVN,4,M,A,6
592,4.23,0.2217659138,0,0,0.0,STNWG,1,F,A,2
593,3.3,0.1259411362,0,0,0.0,SEDAN,1,M,D,6
594,1.76,0.1478439425,0,0,0.0,UTE,2,M,D,5
595,3.4,0.3093771389,0,0,0.0,STNWG,2,M,A,4
596,1.01,0.0930869268,0,0,0.0,STNWG,4,F,C,3
597,0.54,0.2984257358,0,0,0.0,HBACK,4,M,C,2
598,0.39,0.9062286105,0,0,0.0,SEDAN,4,F,B,2
599,0.84,0.9062286105,0,0,0.0,SEDAN,4,M,A,3
600,1.29,0.052019165,0,0,0.0,SEDAN,3,M,B,3
601,2.92,0.0930869268,0,0,0.0,STNWG,2,F,A,5
602,2.98,0.9089664613,0,0,0.0,UTE,1,M,E,3
603,1.749,0.4134154689,1,1,13589.789948,HBACK,1,F,A,2
604,0.97,0.1478439425,0,0,0.0,SEDAN,3,F,A,5
605,1.23,0.9117043121,0,0,0.0,SEDAN,4,F,B,6
606,0.67,0.1478439425,0,0,0.0,HBACK,3,M,C,2
607,0.69,0.1478439425,0,0,0.0,SEDAN,4,F,D,6
608,0.84,0.925393566,0,0,0.0,HBACK,4,F,A,4
609,1.32,0.1478439425,0,0,0.0,STNWG,4,F,D,6
610,3.57,0.9089664613,0,0,0.0,UTE,2,M,E,6
611,2.97,0.9089664613,0,0,0.0,SEDAN,1,F,C,6
612,6.64,0.0054757016,0,0,0.0,STNWG,1,M,A,3
613,0.31,0.2245037645,0,0,0.0,HBACK,4,M,D,5
614,0.44,0.9089664613,0,0,0.0,STNWG,4,M,B,3
615,0.91,0.8514715948,0,0,0.0,HBACK,3,F,A,3
616,0.43,0.5639972621,0,0,0.0,HBACK,4,M,C,4
617,0.82,0.2245037645,0,0,0.0,UTE,4,M,E,1
618,1.2,0.090349076,0,0,0.0,HBACK,2,M,C,4
619,1.15,0.3394934976,0,0,0.0,STNWG,4,F,B,3
620,1.11,0.1478439425,0,0,0.0,SEDAN,4,F,C,4
621,1.51,0.9089664613,0,0,0.0,STNWG,4,M,E,1
622,1.36,0.925393566,0,0,0.0,STNWG,4,M,B,4
623,1.02,0.2245037645,0,0,0.0,PANVN,4,M,C,4
624,1.71,0.1478439425,0,0,0.0,SEDAN,2,M,A,6
625,0.84,0.9062286105,0,0,0.0,SEDAN,3,M,C,6
626,0.45,0.1478439425,0,0,0.0,SEDAN,4,M,C,5
627,0.98,0.9062286105,0,0,0.0,SEDAN,3,M,A,6
628,2.23,0.1478439425,0,0,0.0,HBACK,1,M,A,6
629,1.22,0.1478439425,0,0,0.0,STNWG,4,M,A,5
630,2.42,0.1478439425,0,0,0.0,STNWG,3,F,A,3
631,1.45,0.1806981519,0,0,0.0,STNWG,4,M,C,2
632,2.1,0.0273785079,0,0,0.0,TRUCK,2,F,F,4
633,1.03,0.1478439425,0,0,0.0,STNWG,3,F,A,5
634,1.64,0.0273785079,0,0,0.0,STNWG,4,F,C,4
635,1.63,0.5256673511,0,0,0.0,HBACK,2,M,C,4
636,1.15,0.9062286105,0,0,0.0,STNWG,3,M,D,5
637,1.35,0.0930869268,0,0,0.0,STNWG,4,M,C,4
638,0.85,0.1478439425,0,0,0.0,SEDAN,3,F,A,6
639,2.09,0.1478439425,0,0,0.0,STNWG,3,F,F,5
640,1.45,0.1478439425,0,0,0.0,UTE,4,M,D,5
641,1.29,0.1478439425,0,0,0.0,SEDAN,3,F,A,5
642,1.54,0.7529089665,0,0,0.0,SEDAN,3,F,B,4
643,1.4,0.9171800137,0,0,0.0,SEDAN,3,F,D,4
644,1.95,0.9089664613,0,0,0.0,SEDAN,1,F,B,4
645,0.8,0.1478439425,0,0,0.0,UTE,4,M,D,4
646,1.63,0.2546201232,0,0,0.0,HDTOP,3,F,C,3
647,1.51,0.090349076,0,0,0.0,SEDAN,3,F,C,4
648,1.16,0.9117043121,0,0,0.0,STNWG,4,M,A,3
649,3.46,0.2381930185,0,0,0.0,SEDAN,2,M,C,4
650,1.09,0.5174537988,0,0,0.0,STNWG,4,F,E,4
651,1.64,0.0109514031,0,0,0.0,SEDAN,2,F,A,5
652,1.88,0.090349076,0,0,0.0,STNWG,3,F,D,2
653,1.16,0.0876112252,0,0,0.0,MIBUS,4,F,A,3
654,3.23,0.9117043121,0,0,0.0,STNWG,3,F,B,3
655,1.16,0.8514715948,0,0,0.0,UTE,4,M,A,2
656,0.72,0.9117043121,0,0,0.0,HBACK,4,F,A,5
657,1.65,0.9034907598,0,0,0.0,STNWG,4,M,C,3
658,1.97,0.0164271047,0,0,0.0,SEDAN,2,F,A,4
659,1.32,0.1478439425,0,0,0.0,STNWG,4,F,D,2
660,4.28,0.7529089665,0,0,0.0,STNWG,1,M,A,3
661,1.17,0.2245037645,0,0,0.0,STNWG,4,M,E,1
662,1.64,0.925393566,0,0,0.0,SEDAN,2,M,C,4
663,2.39,0.9089664613,1,1,2981.8099976,HDTOP,2,M,C,4
664,1.28,0.9117043121,0,0,0.0,STNWG,4,F,F,3
665,0.45,0.3449691992,0,0,0.0,SEDAN,4,M,B,6
666,0.44,0.9089664613,0,0,0.0,STNWG,4,F,B,5
667,0.97,0.1478439425,0,0,0.0,SEDAN,3,F,C,4
668,2.5,0.7529089665,0,0,0.0,SEDAN,1,M,A,3
669,2.81,0.9089664613,0,0,0.0,STNWG,3,M,C,4
670,3.59,0.8843258042,1,1,231.96000004,SEDAN,4,F,A,4
671,1.57,0.1478439425,0,0,0.0,HDTOP,4,M,C,5
672,1.49,0.9062286105,0,0,0.0,SEDAN,3,F,E,4
673,0.77,0.1478439425,0,0,0.0,SEDAN,4,F,C,5
674,1.76,0.090349076,0,0,0.0,HBACK,2,M,D,5
675,2.27,0.0219028063,0,0,0.0,SEDAN,2,F,C,6
676,1.72,0.1478439425,0,0,0.0,SEDAN,2,M,A,5
677,1.76,0.7392197125,0,0,0.0,HDTOP,3,F,B,4
678,3.57,0.9089664613,0,0,0.0,UTE,2,M,E,5
679,0.73,0.9062286105,0,0,0.0,SEDAN,4,M,C,5
680,0.4,0.9117043121,0,0,0.0,SEDAN,4,F,C,4
681,1.46,0.720054757,0,0,0.0,MIBUS,3,F,B,2
682,3.48,0.4435318275,0,0,0.0,SEDAN,1,F,B,3
683,1.43,0.9062286105,0,0,0.0,HDTOP,4,M,D,2
684,0.78,0.2354551677,0,0,0.0,HBACK,3,F,C,3
685,1.29,0.8514715948,0,0,0.0,SEDAN,3,F,C,2
686,1.36,0.9062286105,0,0,0.0,TRUCK,3,M,D,4
687,2.01,0.8569472964,0,0,0.0,SEDAN,1,F,F,5
688,1.01,0.0930869268,0,0,0.0,STNWG,4,F,C,6
689,0.88,0.9062286105,0,0,0.0,HBACK,3,F,C,4
690,1.39,0.3422313484,0,0,0.0,HBACK,3,M,C,4
691,1.36,0.925393566,0,0,0.0,HBACK,2,F,A,4
692,2.52,0.3230663929,0,0,0.0,STNWG,3,F,C,1
693,3.02,0.9062286105,0,0,0.0,STNWG,3,M,B,5
694,1.83,0.5448323066,0,0,0.0,STNWG,4,M,B,3
695,0.73,0.9062286105,0,0,0.0,SEDAN,4,M,B,3
696,0.62,0.1478439425,0,0,0.0,SEDAN,4,F,A,5
697,1.54,0.2381930185,0,0,0.0,SEDAN,1,F,A,1
698,2.12,0.9062286105,0,0,0.0,STNWG,3,F,B,3
699,1.06,0.9062286105,0,0,0.0,HBACK,3,F,B,5
700,0.44,0.9226557153,0,0,0.0,SEDAN,4,M,A,4
701,1.11,0.9062286105,1,1,200.0,HBACK,3,F,A,6
702,1.36,0.9062286105,0,0,0.0,STNWG,4,M,B,2
703,3.04,0.9993155373,0,0,0.0,TRUCK,3,M,E,4
704,3.43,0.2245037645,0,0,0.0,UTE,1,F,C,1
705,2.23,0.7310061602,0,0,0.0,HBACK,1,F,B,3
706,1.23,0.8514715948,0,0,0.0,HBACK,2,M,C,5
707,0.71,0.1478439425,0,0,0.0,HBACK,3,M,C,4
708,1.08,0.8514715948,0,0,0.0,SEDAN,3,F,D,6
709,2.0,0.9062286105,0,0,0.0,HBACK,2,F,A,4
710,1.64,0.2464065708,0,0,0.0,STNWG,4,M,F,4
711,2.76,0.9062286105,0,0,0.0,STNWG,1,F,C,5
712,1.55,0.1478439425,0,0,0.0,HDTOP,3,M,A,5
713,0.96,0.1423682409,0,0,0.0,STNWG,3,M,C,5
714,4.9,0.1533196441,0,0,0.0,SEDAN,1,F,B,5
715,1.74,0.090349076,0,0,0.0,HBACK,2,F,E,1
716,2.14,0.0273785079,0,0,0.0,STNWG,3,M,B,3
717,1.92,0.1478439425,0,0,0.0,SEDAN,1,F,C,4
718,1.45,0.9993155373,0,0,0.0,TRUCK,4,F,C,2
719,0.6,0.1478439425,0,0,0.0,STNWG,4,F,D,3
720,4.349,0.5092402464,0,0,0.0,UTE,1,M,A,5
721,2.65,0.1478439425,0,0,0.0,SEDAN,1,F,D,4
722,3.08,0.1478439425,0,0,0.0,STNWG,3,M,D,4
723,0.9,0.5256673511,0,0,0.0,HBACK,3,M,A,2
724,1.53,0.1478439425,0,0,0.0,SEDAN,2,M,A,6
725,0.44,0.8514715948,0,0,0.0,UTE,4,M,D,2
726,1.72,0.5256673511,0,0,0.0,STNWG,3,M,C,2
727,0.67,0.1478439425,0,0,0.0,STNWG,4,F,A,2
728,1.1,0.0930869268,0,0,0.0,SEDAN,4,M,B,4
729,0.85,0.9117043121,0,0,0.0,HBACK,3,M,C,4
730,0.54,0.0574948665,0,0,0.0,HBACK,4,F,B,5
731,1.14,0.9117043121,1,2,1043.6999989,SEDAN,3,F,C,4
732,1.71,0.1478439425,0,0,0.0,SEDAN,2,F,C,5
733,1.29,0.9117043121,0,0,0.0,SEDAN,3,F,B,2
734,1.21,0.0876112252,0,0,0.0,HBACK,3,F,C,5
735,0.41,0.9089664613,0,0,0.0,HBACK,4,F,B,4
736,0.93,0.9034907598,0,0,0.0,HBACK,3,F,A,4
737,1.8,0.1204654346,0,0,0.0,SEDAN,1,F,C,3
738,1.97,0.334017796,0,0,0.0,STNWG,2,F,A,2
739,1.61,0.295687885,0,0,0.0,STNWG,4,M,C,4
740,2.52,0.9993155373,0,0,0.0,TRUCK,3,M,E,2
741,1.48,0.5229295003,0,0,0.0,HBACK,1,M,A,5
742,1.1,0.1478439425,0,0,0.0,STNWG,3,M,F,2
743,3.64,0.3175906913,0,0,0.0,STNWG,2,F,F,2
744,3.72,0.1478439425,0,0,0.0,STNWG,2,F,D,4
745,1.52,0.9117043121,0,0,0.0,SEDAN,2,F,B,4
746,0.39,0.1478439425,0,0,0.0,UTE,4,F,A,3
747,5.61,0.1341546886,0,0,0.0,COUPE,1,F,B,3
748,4.0,0.9993155373,0,0,0.0,STNWG,3,M,C,4
749,0.62,0.9117043121,0,0,0.0,STNWG,4,F,B,6
750,2.44,0.090349076,0,0,0.0,STNWG,3,F,A,3
751,0.73,0.9089664613,0,0,0.0,SEDAN,4,M,A,6
752,0.82,0.476386037,0,0,0.0,UTE,4,M,C,2
753,3.39,0.219028063,0,0,0.0,STNWG,2,M,C,2
754,1.57,0.2245037645,0,0,0.0,SEDAN,2,F,D,5
755,3.17,0.0027378508,0,0,0.0,UTE,1,M,B,1
756,1.48,0.9089664613,0,0,0.0,HBACK,2,M,C,3
757,1.17,0.5256673511,0,0,0.0,SEDAN,2,M,E,5
758,1.64,0.9089664613,1,1,1114.1899986,HBACK,2,F,C,4
759,0.79,0.9089664613,0,0,0.0,UTE,4,F,B,5
760,4.229,0.7227926078,0,0,0.0,UTE,1,F,B,1
761,1.56,0.9089664613,0,0,0.0,UTE,3,M,E,5
762,1.96,0.090349076,0,0,0.0,HBACK,3,M,E,2
763,1.62,0.9089664613,0,0,0.0,SEDAN,3,M,D,4
764,4.11,0.2464065708,0,0,0.0,TRUCK,1,M,E,2
765,2.97,0.2245037645,0,0,0.0,STNWG,1,F,C,1
766,1.85,0.9062286105,0,0,0.0,STNWG,4,F,C,5
767,1.77,0.2245037645,0,0,0.0,STNWG,3,F,D,2
768,2.12,0.4216290212,0,0,0.0,STNWG,2,M,A,2
769,1.39,0.5256673511,0,0,0.0,UTE,3,F,E,2
770,2.54,0.2245037645,0,0,0.0,STNWG,3,F,A,3
771,1.95,0.0739219713,0,0,0.0,SEDAN,1,F,A,5
772,1.29,0.0930869268,0,0,0.0,STNWG,4,M,C,2
773,1.13,0.0930869268,0,0,0.0,STNWG,4,F,B,5
774,2.6065,0.0465434634,0,0,0.0,UTE,2,M,C,5
775,0.39,0.9062286105,0,0,0.0,SEDAN,4,F,A,6
776,2.96,0.0930869268,0,0,0.0,STNWG,3,M,E,6
777,0.6,0.090349076,0,0,0.0,HBACK,4,M,C,5
778,1.73,0.9062286105,0,0,0.0,HBACK,2,F,C,5
779,2.099,0.9993155373,0,0,0.0,HBACK,1,M,C,4
780,4.78,0.9117043121,0,0,0.0,STNWG,2,F,F,2
781,1.78,0.9062286105,0,0,0.0,SEDAN,2,F,C,5
782,2.44,0.9034907598,0,0,0.0,SEDAN,1,F,A,4
783,4.17,0.7337440109,0,0,0.0,STNWG,2,F,F,2
784,0.3,0.925393566,0,0,0.0,HBACK,4,F,A,4
785,0.95,0.9089664613,0,0,0.0,SEDAN,4,F,C,4
786,2.35,0.9034907598,1,1,200.0,SEDAN,2,M,C,2
787,1.45,0.5256673511,0,0,0.0,STNWG,2,F,C,3
788,1.25,0.0739219713,0,0,0.0,SEDAN,4,F,C,4
789,1.43,0.9062286105,0,0,0.0,SEDAN,3,M,B,2
790,1.55,0.9117043121,0,0,0.0,SEDAN,3,M,A,5
791,2.22,0.0930869268,0,0,0.0,SEDAN,1,F,C,6
792,1.05,0.9089664613,0,0,0.0,HBACK,2,F,A,5
793,1.92,0.090349076,0,0,0.0,HDTOP,3,F,C,2
794,1.7,0.9089664613,0,0,0.0,SEDAN,2,F,B,3
795,0.27,0.2245037645,0,0,0.0,HBACK,4,M,C,2
796,1.29,0.9089664613,1,1,1753.8899994,SEDAN,3,F,E,6
797,4.09,0.7501711157,0,0,0.0,UTE,1,M,E,3
798,1.53,0.1615331964,0,0,0.0,STNWG,4,M,E,3
799,0.73,0.090349076,0,0,0.0,HBACK,4,M,B,6
800,1.83,0.7775496235,0,0,0.0,STNWG,3,F,C,2
801,1.88,0.090349076,0,0,0.0,STNWG,4,F,E,4
802,1.24,0.9089664613,0,0,0.0,SEDAN,3,M,C,6
803,0.74,0.2108145106,0,0,0.0,HBACK,3,M,A,3
804,3.59,0.090349076,0,0,0.0,STNWG,2,M,C,3
805,1.08,0.4161533196,0,0,0.0,SEDAN,4,M,C,4
806,1.55,0.0930869268,0,0,0.0,SEDAN,3,F,C,1
807,1.26,0.9062286105,0,0,0.0,HBACK,2,M,C,4
808,1.85,0.9062286105,0,0,0.0,HBACK,2,F,C,3
809,1.48,0.0930869268,0,0,0.0,HBACK,3,F,B,2
810,0.34,0.9062286105,0,0,0.0,HBACK,4,F,A,4
